image_path,participant,difficulty
tracking_data_download\participant_3\extracted_images\capture__1626427795245.1182.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795340.8633.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795409.6792.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795486.488.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795566.2607.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795610.1416.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795704.901.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795772.711.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795839.5852.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795900.3706.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795973.174.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796048.5215.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796101.3794.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796174.1821.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796239.014.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796305.8374.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796375.6436.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796444.4622.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796542.1975.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796578.1016.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796653.9055.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796752.6492.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796819.5122.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796898.6265.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427796924.545.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797008.8318.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797073.6614.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797175.386.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797241.2097.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797300.053.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797371.904.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797438.6997.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797503.934.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797573.7205.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797643.5325.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797700.382.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797807.1008.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797841.0044.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427797941.7346.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798008.5554.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798037.4902.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798138.22.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798200.0437.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798266.8735.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798336.6887.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798398.5215.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798506.2583.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798570.103.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798631.9265.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798705.7217.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798774.5334.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798840.3645.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798909.7383.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427798989.5269.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799061.891.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799124.7234.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799174.5898.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799240.4155.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799340.16.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799403.9946.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799477.78.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799542.6067.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799608.4312.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799696.1956.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799735.101.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799804.9292.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799872.725.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427799973.462.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800046.259.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800097.1292.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800173.9292.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800239.7449.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800302.5918.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800368.407.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800440.76.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800529.6997.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800574.5793.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800668.8809.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800739.6804.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800808.496.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800835.4292.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427800939.1567.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427801006.966.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427801070.8079.png,participant_3,medium
